"Model","Panel","Trait","CV","Repetition","Fold","PA"
"M2","genome-wide","DTM","CV2","5","1",0.538233333333333
"M3","genome-wide","DTM","CV2","5","1",0.4852
"M2","haplotype-tagged","DTM","CV2","5","1",0.512288888888889
"M3","haplotype-tagged","DTM","CV2","5","1",0.502033333333333
"M2","genome-wide","HSW","CV2","5","1",0.724277777777778
"M3","genome-wide","HSW","CV2","5","1",0.724722222222222
"M2","haplotype-tagged","HSW","CV2","5","1",0.715588888888889
"M3","haplotype-tagged","HSW","CV2","5","1",0.718944444444444
"M2","genome-wide","PH","CV2","5","1",0.530277777777778
"M3","genome-wide","PH","CV2","5","1",0.524511111111111
"M2","haplotype-tagged","PH","CV2","5","1",0.530555555555556
"M3","haplotype-tagged","PH","CV2","5","1",0.5358
"M2","genome-wide","PPP","CV2","5","1",0.202788888888889
"M3","genome-wide","PPP","CV2","5","1",0.202944444444444
"M2","haplotype-tagged","PPP","CV2","5","1",0.169311111111111
"M3","haplotype-tagged","PPP","CV2","5","1",0.157011111111111
"M2","genome-wide","YPPlnt","CV2","5","1",0.107088888888889
"M3","genome-wide","YPPlnt","CV2","5","1",0.0943
"M2","haplotype-tagged","YPPlnt","CV2","5","1",0.119733333333333
"M3","haplotype-tagged","YPPlnt","CV2","5","1",0.0947666666666667
"M2","genome-wide","DTF","CV0","6","1",0.55105
"M3","genome-wide","DTF","CV0","6","1",0.5494
"M2","haplotype-tagged","DTF","CV0","6","1",0.5509
"M3","haplotype-tagged","DTF","CV0","6","1",0.5528
"M2","genome-wide","DTM","CV0","6","1",0.36985
"M3","genome-wide","DTM","CV0","6","1",0.3697
"M2","haplotype-tagged","DTM","CV0","6","1",0.37845
"M3","haplotype-tagged","DTM","CV0","6","1",0.3777
"M2","genome-wide","HSW","CV0","6","1",0.67015
"M3","genome-wide","HSW","CV0","6","1",0.67
"M2","haplotype-tagged","HSW","CV0","6","1",0.6712
"M3","haplotype-tagged","HSW","CV0","6","1",0.67055
"M2","genome-wide","PH","CV0","6","1",0.59445
"M3","genome-wide","PH","CV0","6","1",0.60205
"M2","haplotype-tagged","PH","CV0","6","1",0.60155
"M3","haplotype-tagged","PH","CV0","6","1",0.59965
"M2","genome-wide","PPP","CV0","6","1",0.3005
"M3","genome-wide","PPP","CV0","6","1",0.2465
"M2","haplotype-tagged","PPP","CV0","6","1",0.27085
"M3","haplotype-tagged","PPP","CV0","6","1",0.2347
"M2","genome-wide","YPPlnt","CV0","6","1",0.1034
"M3","genome-wide","YPPlnt","CV0","6","1",0.0864
"M2","haplotype-tagged","YPPlnt","CV0","6","1",0.07015
"M3","haplotype-tagged","YPPlnt","CV0","6","1",0.0632
"M2","genome-wide","DTF","CV00","6","1",0.5737
"M3","genome-wide","DTF","CV00","6","1",0.60685
"M2","haplotype-tagged","DTF","CV00","6","1",0.44205
"M3","haplotype-tagged","DTF","CV00","6","1",0.4048
"M2","genome-wide","DTM","CV00","6","1",0.47075
"M3","genome-wide","DTM","CV00","6","1",0.46855
"M2","haplotype-tagged","DTM","CV00","6","1",0.294
"M3","haplotype-tagged","DTM","CV00","6","1",0.2052
"M2","genome-wide","HSW","CV00","6","1",0.80895
"M3","genome-wide","HSW","CV00","6","1",0.811
"M2","haplotype-tagged","HSW","CV00","6","1",0.70745
"M3","haplotype-tagged","HSW","CV00","6","1",0.71015
"M2","genome-wide","PH","CV00","6","1",0.33755
"M3","genome-wide","PH","CV00","6","1",0.3406
"M2","haplotype-tagged","PH","CV00","6","1",0.4106
"M3","haplotype-tagged","PH","CV00","6","1",0.38245
"M2","genome-wide","PPP","CV00","6","1",0.2264
"M3","genome-wide","PPP","CV00","6","1",0.2269
"M2","haplotype-tagged","PPP","CV00","6","1",0.1912
"M3","haplotype-tagged","PPP","CV00","6","1",0.13795
"M2","genome-wide","YPPlnt","CV00","6","1",0.08055
"M3","genome-wide","YPPlnt","CV00","6","1",0.1237
"M2","haplotype-tagged","YPPlnt","CV00","6","1",0.03975
"M3","haplotype-tagged","YPPlnt","CV00","6","1",-0.0531
"M2","genome-wide","DTF","CV1","6","1",0.354366666666667
"M3","genome-wide","DTF","CV1","6","1",0.3586
"M2","haplotype-tagged","DTF","CV1","6","1",0.324844444444444
"M3","haplotype-tagged","DTF","CV1","6","1",0.148266666666667
"M2","genome-wide","DTM","CV1","6","1",0.238188888888889
"M3","genome-wide","DTM","CV1","6","1",0.214233333333333
"M2","haplotype-tagged","DTM","CV1","6","1",0.121455555555556
"M3","haplotype-tagged","DTM","CV1","6","1",0.0835555555555556
"M2","genome-wide","HSW","CV1","6","1",0.694688888888889
"M3","genome-wide","HSW","CV1","6","1",0.693722222222222
"M2","haplotype-tagged","HSW","CV1","6","1",0.572022222222222
"M3","haplotype-tagged","HSW","CV1","6","1",0.487955555555556
"M2","genome-wide","PH","CV1","6","1",0.554044444444444
"M3","genome-wide","PH","CV1","6","1",0.5432
"M2","haplotype-tagged","PH","CV1","6","1",0.495311111111111
"M3","haplotype-tagged","PH","CV1","6","1",0.512855555555556
"M2","genome-wide","PPP","CV1","6","1",0.268222222222222
"M3","genome-wide","PPP","CV1","6","1",0.163922222222222
"M2","haplotype-tagged","PPP","CV1","6","1",0.218155555555556
"M3","haplotype-tagged","PPP","CV1","6","1",0.126811111111111
"M2","genome-wide","YPPlnt","CV1","6","1",0.152955555555556
"M3","genome-wide","YPPlnt","CV1","6","1",0.121533333333333
"M2","haplotype-tagged","YPPlnt","CV1","6","1",0.0222666666666667
"M3","haplotype-tagged","YPPlnt","CV1","6","1",0.00522222222222222
"M2","genome-wide","DTF","CV2","6","1",0.657833333333333
"M3","genome-wide","DTF","CV2","6","1",0.619422222222222
"M2","haplotype-tagged","DTF","CV2","6","1",0.645566666666667
"M3","haplotype-tagged","DTF","CV2","6","1",0.641355555555556
"M2","genome-wide","DTM","CV2","6","1",0.471388888888889
"M3","genome-wide","DTM","CV2","6","1",0.510966666666667
"M2","haplotype-tagged","DTM","CV2","6","1",0.456644444444444
"M3","haplotype-tagged","DTM","CV2","6","1",0.489122222222222
"M2","genome-wide","HSW","CV2","6","1",0.729766666666667
"M3","genome-wide","HSW","CV2","6","1",0.719222222222222
"M2","haplotype-tagged","HSW","CV2","6","1",0.726322222222222
"M3","haplotype-tagged","HSW","CV2","6","1",0.725211111111111
"M2","genome-wide","PH","CV2","6","1",0.518333333333333
"M3","genome-wide","PH","CV2","6","1",0.524788888888889
"M2","haplotype-tagged","PH","CV2","6","1",0.508022222222222
"M3","haplotype-tagged","PH","CV2","6","1",0.523777777777778
"M2","genome-wide","PPP","CV2","6","1",0.213555555555556
"M3","genome-wide","PPP","CV2","6","1",0.208822222222222
"M2","haplotype-tagged","PPP","CV2","6","1",0.168288888888889
"M3","haplotype-tagged","PPP","CV2","6","1",0.190533333333333
"M2","genome-wide","YPPlnt","CV2","6","1",0.216777777777778
"M3","genome-wide","YPPlnt","CV2","6","1",0.206133333333333
"M2","haplotype-tagged","YPPlnt","CV2","6","1",0.221688888888889
"M3","haplotype-tagged","YPPlnt","CV2","6","1",0.209466666666667
"M2","genome-wide","DTF","CV0","7","1",0.7334
"M3","genome-wide","DTF","CV0","7","1",0.7312
"M2","haplotype-tagged","DTF","CV0","7","1",0.7287
"M3","haplotype-tagged","DTF","CV0","7","1",0.7253
"M2","genome-wide","DTM","CV0","7","1",0.6532
"M3","genome-wide","DTM","CV0","7","1",0.6358
"M2","haplotype-tagged","DTM","CV0","7","1",0.62665
"M3","haplotype-tagged","DTM","CV0","7","1",0.61615
"M2","genome-wide","HSW","CV0","7","1",0.7717
"M3","genome-wide","HSW","CV0","7","1",0.7703
"M2","haplotype-tagged","HSW","CV0","7","1",0.76015
"M3","haplotype-tagged","HSW","CV0","7","1",0.76135
"M2","genome-wide","PH","CV0","7","1",0.72735
"M3","genome-wide","PH","CV0","7","1",0.72145
"M2","haplotype-tagged","PH","CV0","7","1",0.71095
"M3","haplotype-tagged","PH","CV0","7","1",0.70555
"M2","genome-wide","PPP","CV0","7","1",0.2491
"M3","genome-wide","PPP","CV0","7","1",0.24125
"M2","haplotype-tagged","PPP","CV0","7","1",0.22275
"M3","haplotype-tagged","PPP","CV0","7","1",0.2052
"M2","genome-wide","YPPlnt","CV0","7","1",0.14215
"M3","genome-wide","YPPlnt","CV0","7","1",0.1311
"M2","haplotype-tagged","YPPlnt","CV0","7","1",0.1207
"M3","haplotype-tagged","YPPlnt","CV0","7","1",0.11165
"M2","genome-wide","DTF","CV00","7","1",0.32945
"M3","genome-wide","DTF","CV00","7","1",0.33275
"M2","haplotype-tagged","DTF","CV00","7","1",0.2624
"M3","haplotype-tagged","DTF","CV00","7","1",0.32085
"M2","genome-wide","DTM","CV00","7","1",0.2869
"M3","genome-wide","DTM","CV00","7","1",0.273
"M2","haplotype-tagged","DTM","CV00","7","1",0.2741
"M3","haplotype-tagged","DTM","CV00","7","1",0.2591
"M2","genome-wide","HSW","CV00","7","1",0.35565
"M3","genome-wide","HSW","CV00","7","1",0.3642
"M2","haplotype-tagged","HSW","CV00","7","1",0.3287
"M3","haplotype-tagged","HSW","CV00","7","1",0.3109
"M2","genome-wide","PH","CV00","7","1",0.53935
"M3","genome-wide","PH","CV00","7","1",0.5385
"M2","haplotype-tagged","PH","CV00","7","1",0.49185
"M3","haplotype-tagged","PH","CV00","7","1",0.48515
"M2","genome-wide","PPP","CV00","7","1",0.0561
"M3","genome-wide","PPP","CV00","7","1",0.0473
"M2","haplotype-tagged","PPP","CV00","7","1",0.0474
"M3","haplotype-tagged","PPP","CV00","7","1",-0.08885
"M2","genome-wide","YPPlnt","CV00","7","1",0.0116
"M3","genome-wide","YPPlnt","CV00","7","1",0.0157
"M2","haplotype-tagged","YPPlnt","CV00","7","1",0.3171
"M3","haplotype-tagged","YPPlnt","CV00","7","1",0.20295
"M2","genome-wide","DTF","CV1","7","1",0.520555555555556
"M3","genome-wide","DTF","CV1","7","1",0.489677777777778
"M2","haplotype-tagged","DTF","CV1","7","1",0.3728
"M3","haplotype-tagged","DTF","CV1","7","1",0.326177777777778
"M2","genome-wide","DTM","CV1","7","1",0.321777777777778
"M3","genome-wide","DTM","CV1","7","1",0.307622222222222
"M2","haplotype-tagged","DTM","CV1","7","1",0.224877777777778
"M3","haplotype-tagged","DTM","CV1","7","1",0.2357
"M2","genome-wide","HSW","CV1","7","1",0.598744444444444
"M3","genome-wide","HSW","CV1","7","1",0.5916
"M2","haplotype-tagged","HSW","CV1","7","1",0.493911111111111
"M3","haplotype-tagged","HSW","CV1","7","1",0.475111111111111
"M2","genome-wide","PH","CV1","7","1",0.391433333333333
"M3","genome-wide","PH","CV1","7","1",0.414377777777778
"M2","haplotype-tagged","PH","CV1","7","1",0.338433333333333
"M3","haplotype-tagged","PH","CV1","7","1",0.340677777777778
"M2","genome-wide","PPP","CV1","7","1",0.163311111111111
"M3","genome-wide","PPP","CV1","7","1",0.134777777777778
"M2","haplotype-tagged","PPP","CV1","7","1",0.116644444444444
"M3","haplotype-tagged","PPP","CV1","7","1",0.0746444444444444
"M2","genome-wide","YPPlnt","CV1","7","1",0.073
"M3","genome-wide","YPPlnt","CV1","7","1",0.103322222222222
"M2","haplotype-tagged","YPPlnt","CV1","7","1",0.190688888888889
"M3","haplotype-tagged","YPPlnt","CV1","7","1",0.111233333333333
"M2","genome-wide","DTF","CV2","7","1",0.626455555555556
"M3","genome-wide","DTF","CV2","7","1",0.6353
"M2","haplotype-tagged","DTF","CV2","7","1",0.616266666666667
"M3","haplotype-tagged","DTF","CV2","7","1",0.636377777777778
"M2","genome-wide","DTM","CV2","7","1",0.4785
"M3","genome-wide","DTM","CV2","7","1",0.460322222222222
"M2","haplotype-tagged","DTM","CV2","7","1",0.456366666666667
"M3","haplotype-tagged","DTM","CV2","7","1",0.4629
"M2","genome-wide","HSW","CV2","7","1",0.768544444444444
"M3","genome-wide","HSW","CV2","7","1",0.770933333333333
"M2","haplotype-tagged","HSW","CV2","7","1",0.7596
"M3","haplotype-tagged","HSW","CV2","7","1",0.761155555555556
"M2","genome-wide","PH","CV2","7","1",0.604855555555556
"M3","genome-wide","PH","CV2","7","1",0.587577777777778
"M2","haplotype-tagged","PH","CV2","7","1",0.601611111111111
"M3","haplotype-tagged","PH","CV2","7","1",0.594677777777778
"M2","genome-wide","PPP","CV2","7","1",0.243011111111111
"M3","genome-wide","PPP","CV2","7","1",0.184066666666667
"M2","haplotype-tagged","PPP","CV2","7","1",0.203944444444444
"M3","haplotype-tagged","PPP","CV2","7","1",0.170433333333333
"M2","genome-wide","YPPlnt","CV2","7","1",0.131311111111111
"M3","genome-wide","YPPlnt","CV2","7","1",0.120755555555556
"M2","haplotype-tagged","YPPlnt","CV2","7","1",0.112777777777778
"M3","haplotype-tagged","YPPlnt","CV2","7","1",0.109177777777778
"M2","genome-wide","DTF","CV0","8","1",0.4926
"M3","genome-wide","DTF","CV0","8","1",0.49325
"M2","haplotype-tagged","DTF","CV0","8","1",0.49525
"M3","haplotype-tagged","DTF","CV0","8","1",0.4914
"M2","genome-wide","DTM","CV0","8","1",0.38895
"M3","genome-wide","DTM","CV0","8","1",0.3935
"M2","haplotype-tagged","DTM","CV0","8","1",0.388
"M3","haplotype-tagged","DTM","CV0","8","1",0.38115
"M2","genome-wide","HSW","CV0","8","1",0.6948
"M3","genome-wide","HSW","CV0","8","1",0.69685
"M2","haplotype-tagged","HSW","CV0","8","1",0.6976
"M3","haplotype-tagged","HSW","CV0","8","1",0.6983
"M2","genome-wide","PH","CV0","8","1",0.6195
"M3","genome-wide","PH","CV0","8","1",0.6171
"M2","haplotype-tagged","PH","CV0","8","1",0.6176
"M3","haplotype-tagged","PH","CV0","8","1",0.61465
"M2","genome-wide","PPP","CV0","8","1",0.1277
"M3","genome-wide","PPP","CV0","8","1",0.127
"M2","haplotype-tagged","PPP","CV0","8","1",0.119
"M3","haplotype-tagged","PPP","CV0","8","1",0.11025
"M2","genome-wide","YPPlnt","CV0","8","1",0.14375
"M3","genome-wide","YPPlnt","CV0","8","1",0.1376
"M2","haplotype-tagged","YPPlnt","CV0","8","1",0.14235
"M3","haplotype-tagged","YPPlnt","CV0","8","1",0.1399
"M2","genome-wide","DTF","CV00","8","1",0.40065
"M3","genome-wide","DTF","CV00","8","1",0.3772
"M2","haplotype-tagged","DTF","CV00","8","1",0.38545
"M3","haplotype-tagged","DTF","CV00","8","1",0.24175
"M2","genome-wide","DTM","CV00","8","1",0.42455
"M3","genome-wide","DTM","CV00","8","1",0.3988
"M2","haplotype-tagged","DTM","CV00","8","1",0.3687
"M3","haplotype-tagged","DTM","CV00","8","1",0.10545
"M2","genome-wide","HSW","CV00","8","1",0.64425
"M3","genome-wide","HSW","CV00","8","1",0.64565
"M2","haplotype-tagged","HSW","CV00","8","1",0.49855
"M3","haplotype-tagged","HSW","CV00","8","1",0.50755
"M2","genome-wide","PH","CV00","8","1",0.60585
"M3","genome-wide","PH","CV00","8","1",0.5812
"M2","haplotype-tagged","PH","CV00","8","1",0.5462
"M3","haplotype-tagged","PH","CV00","8","1",0.45205
"M2","genome-wide","PPP","CV00","8","1",0.23055
"M3","genome-wide","PPP","CV00","8","1",0.18115
"M2","haplotype-tagged","PPP","CV00","8","1",-0.0411
"M3","haplotype-tagged","PPP","CV00","8","1",0.0325
"M2","genome-wide","YPPlnt","CV00","8","1",0.2485
"M3","genome-wide","YPPlnt","CV00","8","1",0.2163
"M2","haplotype-tagged","YPPlnt","CV00","8","1",0.19015
"M3","haplotype-tagged","YPPlnt","CV00","8","1",0.05795
"M2","genome-wide","DTF","CV1","8","1",0.497466666666667
"M3","genome-wide","DTF","CV1","8","1",0.508944444444444
"M2","haplotype-tagged","DTF","CV1","8","1",0.432622222222222
"M3","haplotype-tagged","DTF","CV1","8","1",0.429711111111111
"M2","genome-wide","DTM","CV1","8","1",0.351777777777778
"M3","genome-wide","DTM","CV1","8","1",0.336155555555556
"M2","haplotype-tagged","DTM","CV1","8","1",0.312233333333333
"M3","haplotype-tagged","DTM","CV1","8","1",0.315966666666667
"M2","genome-wide","HSW","CV1","8","1",0.540644444444444
"M3","genome-wide","HSW","CV1","8","1",0.547588888888889
"M2","haplotype-tagged","HSW","CV1","8","1",0.4653
"M3","haplotype-tagged","HSW","CV1","8","1",0.477944444444444
"M2","genome-wide","PH","CV1","8","1",0.414588888888889
"M3","genome-wide","PH","CV1","8","1",0.427688888888889
"M2","haplotype-tagged","PH","CV1","8","1",0.4913
"M3","haplotype-tagged","PH","CV1","8","1",0.448488888888889
"M2","genome-wide","PPP","CV1","8","1",0.255188888888889
"M3","genome-wide","PPP","CV1","8","1",0.190111111111111
"M2","haplotype-tagged","PPP","CV1","8","1",0.252088888888889
"M3","haplotype-tagged","PPP","CV1","8","1",0.1723
"M2","genome-wide","YPPlnt","CV1","8","1",0.114855555555556
"M3","genome-wide","YPPlnt","CV1","8","1",0.0600222222222222
"M2","haplotype-tagged","YPPlnt","CV1","8","1",0.00236666666666667
"M3","haplotype-tagged","YPPlnt","CV1","8","1",-0.0122
"M2","genome-wide","DTF","CV2","8","1",0.621477777777778
"M3","genome-wide","DTF","CV2","8","1",0.612611111111111
"M2","haplotype-tagged","DTF","CV2","8","1",0.607544444444444
"M3","haplotype-tagged","DTF","CV2","8","1",0.614822222222222
"M2","genome-wide","DTM","CV2","8","1",0.468266666666667
"M3","genome-wide","DTM","CV2","8","1",0.480011111111111
"M2","haplotype-tagged","DTM","CV2","8","1",0.455055555555556
"M3","haplotype-tagged","DTM","CV2","8","1",0.4805
"M2","genome-wide","HSW","CV2","8","1",0.757633333333333
"M3","genome-wide","HSW","CV2","8","1",0.7481
"M2","haplotype-tagged","HSW","CV2","8","1",0.759222222222222
"M3","haplotype-tagged","HSW","CV2","8","1",0.7574
"M2","genome-wide","PH","CV2","8","1",0.593166666666667
"M3","genome-wide","PH","CV2","8","1",0.577055555555556
"M2","haplotype-tagged","PH","CV2","8","1",0.585733333333333
"M3","haplotype-tagged","PH","CV2","8","1",0.593544444444444
"M2","genome-wide","PPP","CV2","8","1",0.174411111111111
"M3","genome-wide","PPP","CV2","8","1",0.164733333333333
"M2","haplotype-tagged","PPP","CV2","8","1",0.136155555555556
"M3","haplotype-tagged","PPP","CV2","8","1",0.163322222222222
"M2","genome-wide","YPPlnt","CV2","8","1",0.0660444444444444
"M3","genome-wide","YPPlnt","CV2","8","1",0.0641111111111111
"M2","haplotype-tagged","YPPlnt","CV2","8","1",0.0466222222222222
"M3","haplotype-tagged","YPPlnt","CV2","8","1",0.0408111111111111
"M2","genome-wide","DTF","CV0","9","1",0.77885
"M3","genome-wide","DTF","CV0","9","1",0.7812
"M2","haplotype-tagged","DTF","CV0","9","1",0.77825
"M3","haplotype-tagged","DTF","CV0","9","1",0.77645
"M2","genome-wide","DTM","CV0","9","1",0.6948
"M3","genome-wide","DTM","CV0","9","1",0.68545
"M2","haplotype-tagged","DTM","CV0","9","1",0.6642
"M3","haplotype-tagged","DTM","CV0","9","1",0.64615
"M2","genome-wide","HSW","CV0","9","1",0.82385
"M3","genome-wide","HSW","CV0","9","1",0.8204
"M2","haplotype-tagged","HSW","CV0","9","1",0.812
"M3","haplotype-tagged","HSW","CV0","9","1",0.81055
"M2","genome-wide","PH","CV0","9","1",0.766
"M3","genome-wide","PH","CV0","9","1",0.75575
"M2","haplotype-tagged","PH","CV0","9","1",0.74945
"M3","haplotype-tagged","PH","CV0","9","1",0.7422
"M2","genome-wide","PPP","CV0","9","1",0.2191
"M3","genome-wide","PPP","CV0","9","1",0.19065
"M2","haplotype-tagged","PPP","CV0","9","1",0.18565
"M3","haplotype-tagged","PPP","CV0","9","1",0.1666
"M2","genome-wide","YPPlnt","CV0","9","1",0.16615
"M3","genome-wide","YPPlnt","CV0","9","1",0.1617
"M2","haplotype-tagged","YPPlnt","CV0","9","1",0.1566
"M3","haplotype-tagged","YPPlnt","CV0","9","1",0.14585
"M2","genome-wide","DTF","CV00","9","1",0.42185
"M3","genome-wide","DTF","CV00","9","1",0.44455
"M2","haplotype-tagged","DTF","CV00","9","1",0.18055
"M3","haplotype-tagged","DTF","CV00","9","1",0.3454
"M2","genome-wide","DTM","CV00","9","1",0.3329
"M3","genome-wide","DTM","CV00","9","1",0.3471
"M2","haplotype-tagged","DTM","CV00","9","1",0.20785
"M3","haplotype-tagged","DTM","CV00","9","1",0.15115
"M2","genome-wide","HSW","CV00","9","1",0.5266
"M3","genome-wide","HSW","CV00","9","1",0.5391
"M2","haplotype-tagged","HSW","CV00","9","1",0.5845
"M3","haplotype-tagged","HSW","CV00","9","1",0.56885
"M2","genome-wide","PH","CV00","9","1",0.21455
"M3","genome-wide","PH","CV00","9","1",0.2304
"M2","haplotype-tagged","PH","CV00","9","1",0.21365
"M3","haplotype-tagged","PH","CV00","9","1",0.26965
"M2","genome-wide","PPP","CV00","9","1",0.23255
"M3","genome-wide","PPP","CV00","9","1",0.2475
"M2","haplotype-tagged","PPP","CV00","9","1",0.15585
"M3","haplotype-tagged","PPP","CV00","9","1",0.0829
"M2","genome-wide","YPPlnt","CV00","9","1",0.25635
"M3","genome-wide","YPPlnt","CV00","9","1",0.27655
"M2","haplotype-tagged","YPPlnt","CV00","9","1",0.18825
"M3","haplotype-tagged","YPPlnt","CV00","9","1",0.096
"M2","genome-wide","DTF","CV1","9","1",0.472044444444444
"M3","genome-wide","DTF","CV1","9","1",0.438066666666667
"M2","haplotype-tagged","DTF","CV1","9","1",0.218033333333333
"M3","haplotype-tagged","DTF","CV1","9","1",0.272122222222222
"M2","genome-wide","DTM","CV1","9","1",0.345533333333333
"M3","genome-wide","DTM","CV1","9","1",0.314566666666667
"M2","haplotype-tagged","DTM","CV1","9","1",0.320066666666667
"M3","haplotype-tagged","DTM","CV1","9","1",0.112588888888889
"M2","genome-wide","HSW","CV1","9","1",0.456977777777778
"M3","genome-wide","HSW","CV1","9","1",0.458355555555556
"M2","haplotype-tagged","HSW","CV1","9","1",0.329922222222222
"M3","haplotype-tagged","HSW","CV1","9","1",0.430288888888889
"M2","genome-wide","PH","CV1","9","1",0.439744444444444
"M3","genome-wide","PH","CV1","9","1",0.388133333333333
"M2","haplotype-tagged","PH","CV1","9","1",0.390088888888889
